Product Title,Product Price,Product Asin,Product URL
"Canon CL-246 XL Color Ink Cartridge Compatible to printer iP2820, MG2420, MG2924, MG2920, MX492, MG3020, MG2525, TS3120, TS302, TS202, TR4520",$91.32,B00E58RQ14,https://www.amazon.com/Canon-CL-246XL-Cartridge-Compatible-MG3020/dp/B00E58RQ14/ref=sr_1_82?m=A3DQZEP4SGW5UA&qid=1699704024&s=merchant-items&sr=1-82
"Family Pets Wooden Dollhouse Animal Set by Hape | Complete Your Wooden Dolls House with Happy Dog, Cat, Bunny Pet Set with Complimentary Houses and Food Bowls",$91.32,B00712O56A,https://www.amazon.com/Hape-Family-Wooden-House-Animals/dp/B00712O56A/ref=sr_1_83?m=A3DQZEP4SGW5UA&qid=1699704024&s=merchant-items&sr=1-83
"Elite Gourmet EG-6203# Extra Deep 16""x13""x3.2"" (10.5Qt.) Scratch Resistant, Easy Pour Spout Dishwasher Safe, Non-stick Electric Skillet with Glass Vented Lid, Adjustable Temperature, Black",$91.32,B09NPCV3DC,https://www.amazon.com/Elite-Gourmet-Dishwasher-Adjustable-Temperature/dp/B09NPCV3DC/ref=sr_1_84?m=A3DQZEP4SGW5UA&qid=1699704024&s=merchant-items&sr=1-84
"Lodge SCRAPERPK Durable Pan Scrapers, Red and Black, 2-Pack",$91.32,B0039UU9UO,https://www.amazon.com/Lodge-Scrapers-Handheld-Polycarbonate-Cleaners/dp/B0039UU9UO/ref=sr_1_85?m=A3DQZEP4SGW5UA&qid=1699704024&s=merchant-items&sr=1-85
"ExcelSteel Heavy Duty Handles and Self-draining Solid Ring Base Stainless Steel Colander, 5 Qt, Stainless",$91.32,B00555ETXY,https://www.amazon.com/ExcelSteel-5-Quart-Stainless-Steel-Colander/dp/B00555ETXY/ref=sr_1_86?m=A3DQZEP4SGW5UA&qid=1699704024&s=merchant-items&sr=1-86
"Logitech Brio 4K Webcam, Ultra 4K HD Video Calling, Noise-Canceling mic, HD Auto Light Correction, Wide Field of View, Works with Microsoft Teams, Zoom, Google Voice, PC/Mac/Laptop/Macbook/Tablet",$91.32,B01N5UOYC4,https://www.amazon.com/Logitech-Calling-Noise-Canceling-Correction-Microsoft/dp/B01N5UOYC4/ref=sr_1_87?m=A3DQZEP4SGW5UA&qid=1699704024&s=merchant-items&sr=1-87
"Dell USB DVD Drive-DW316 , Black",$91.32,B00VWVZ0V0,https://www.amazon.com/Dell-DW316-USB-DVD-Drive-DW316/dp/B00VWVZ0V0/ref=sr_1_88?m=A3DQZEP4SGW5UA&qid=1699704024&s=merchant-items&sr=1-88
"Brother Genuine Standard Yield Color Ink Cartridges, LC1013PKS, Replacement Color Ink Three Pack, Includes 1 Cartridge Each of Cyan, Magenta & Yellow, Page Yield Upto 300 Pages/Cartridge, LC101",$91.32,B00D5PXSRE,https://www.amazon.com/Brother-Cartridges-LC1013PKS-Replacement-Cartridge/dp/B00D5PXSRE/ref=sr_1_89?m=A3DQZEP4SGW5UA&qid=1699704024&s=merchant-items&sr=1-89
Crucial RAM 8GB DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Laptop Memory CT8G4SFRA32A,$91.32,B08C4Z69LN,https://www.amazon.com/Crucial-DDR4-Laptop-Memory-CT8G4SFRA32A/dp/B08C4Z69LN/ref=sr_1_90?m=A3DQZEP4SGW5UA&qid=1699704024&s=merchant-items&sr=1-90
"Sliquid H20 Water Based Lube, Natural Lubricant Glycerin Free Personal Lubricants, (8.5 Oz) Clear, Unscented",$91.32,B000C5KATO,https://www.amazon.com/Sliquid-Original-Water-Based-Lubricant/dp/B000C5KATO/ref=sr_1_91?m=A3DQZEP4SGW5UA&qid=1699704024&s=merchant-items&sr=1-91
"Canon PG-260Xl Black Ink Cartridge, Compatible to Printer TR7020, TS6420, and TS5320",$91.32,B07W69W11Z,https://www.amazon.com/Canon-3706C001-PG-260XL-Amr/dp/B07W69W11Z/ref=sr_1_92?m=A3DQZEP4SGW5UA&qid=1699704024&s=merchant-items&sr=1-92
"TP-Link USB to Ethernet Adapter, Foldable USB 3.0 to 10/100/1000 Gigabit Ethernet LAN Network Adapter, Support Windows 10/8.1/8/7/Vista/XP for Desktop Laptop Apple MacBook Linux (UE300)",$91.32,B00YUU3KC6,https://www.amazon.com/TP-Link-Foldable-Gigabit-Ethernet-Compatible/dp/B00YUU3KC6/ref=sr_1_93?m=A3DQZEP4SGW5UA&qid=1699704024&s=merchant-items&sr=1-93
"Elite Gourmet EFD319 Food Dehydrator, 5 BPA-Free 11.4"" Trays Adjustable Temperature Controls, Jerky, Herbs, Fruit, Veggies, Dried Snacks, Black",$91.32,B08BSQZ2LS,https://www.amazon.com/Elite-Gourmet-Dehydrator-BPA-Free-Stackable/dp/B08BSQZ2LS/ref=sr_1_94?m=A3DQZEP4SGW5UA&qid=1699704024&s=merchant-items&sr=1-94
"Canon CL-241 Color Ink Cartridge Compatible to printer MG2120, MG3120, MG4120, MG2220, MG3220, MG4220, MG3520, MG3620, MX472, MX532, TS5120",$91.32,B005WTSEHU,https://www.amazon.com/Canon-CL-241-Cartridge-Compatible-MG3620/dp/B005WTSEHU/ref=sr_1_95?m=A3DQZEP4SGW5UA&qid=1699704024&s=merchant-items&sr=1-95
"SKYN Elite Extra Lube – Ultra-Thin, Lubricated Latex-Free Condoms – Ultra-Silky Lubrication for Maximum Comfort​, 12 Count (Pack of 1)",$91.32,B007ZLL2LS,https://www.amazon.com/Skyn-Extra-Lubricated-Latex-Condoms/dp/B007ZLL2LS/ref=sr_1_96?m=A3DQZEP4SGW5UA&qid=1699704024&s=merchant-items&sr=1-96
"Texas Instruments TI-84 Plus Graphics Calculator, Black",$155.46,B0001EMM0G,https://www.amazon.com/Texas-Instruments-TI-84-Graphics-Calculator/dp/B0001EMM0G/ref=sr_1_97?m=A3DQZEP4SGW5UA&qid=1699704026&s=merchant-items&sr=1-97
"Lasko Oscillating Cyclone Pedestal Fan, Adjustable Height, Timer, Remote Control, 3 Speeds, for Bedroom, Living Room, Home Office, 18"", Black, 1843",$155.46,B001V8Y64Q,https://www.amazon.com/Lasko-1843-Pedestal-Oscillating-Adjustable/dp/B001V8Y64Q/ref=sr_1_98?m=A3DQZEP4SGW5UA&qid=1699704026&s=merchant-items&sr=1-98
"Brother Genuine High Yield Black Ink Cartridge, LC103BK, Replacement Black Ink, Page Yield Up to 600 Pages, Amazon Dash Replenishment Cartridge, LC103, 1 OEM Cartridge",$155.46,B0095ZBUGY,https://www.amazon.com/Brother-Cartridge-LC103BK-Replacement-Replenishment/dp/B0095ZBUGY/ref=sr_1_99?m=A3DQZEP4SGW5UA&qid=1699704026&s=merchant-items&sr=1-99
"Camco Camper/RV Water Pressure Regulator | Protects RV Kitchen Small Appliances, Plumbing & Hoses | Reduces RV Water Pressure to Safe and Consistent 40-50 PSI | Drinking Water Safe (40055)",$155.46,B003BZD08U,https://www.amazon.com/Camco-Pressure-Regulator-High-Pressure-40055/dp/B003BZD08U/ref=sr_1_100?m=A3DQZEP4SGW5UA&qid=1699704026&s=merchant-items&sr=1-100
"Trojan Lubricants Arouses and Releases, 3 Fluid Ounce",$155.46,B00HX50VPE,https://www.amazon.com/Trojan-Lubricants-Arouses-Releases-Oz/dp/B00HX50VPE/ref=sr_1_101?m=A3DQZEP4SGW5UA&qid=1699704026&s=merchant-items&sr=1-101
"Chattanooga ColPac - Reusable Gel Ice Pack - Black Polyurethane - Oversize - 12.5 in x 18.5 in - Cold Therapy - Knee, Arm, Elbow, Shoulder, Back - Aches, Swelling, Bruises, Sprains, Inflammation",$155.46,B000QFZRNE,https://www.amazon.com/Chattanooga-Reusable-Hamstring-Shoulder-Inflammation/dp/B000QFZRNE/ref=sr_1_102?m=A3DQZEP4SGW5UA&qid=1699704026&s=merchant-items&sr=1-102
"Canon CLI-281 XL BKCMY Four Color Value Pack Compatible to TR8520, TR7520, TS9120 Series,TS8120 Series, TS6120 Series, TS9521C, TS9520, TS8220 Series, TS6220 Series",$155.46,B0101SHTSG,https://www.amazon.com/Canon-CLI-281-Black-Magenta-Yellow/dp/B0101SHTSG/ref=sr_1_103?m=A3DQZEP4SGW5UA&qid=1699704026&s=merchant-items&sr=1-103
"Meguiar's Water Magnet Microfiber Drying Towel - Premium Car Drying Towel That's Super Plush, Water Absorbent & Scratch-Free - 1 Pack",$155.46,B0009IQZFM,https://www.amazon.com/Meguiars-X2000-Magnet-Microfiber-Drying/dp/B0009IQZFM/ref=sr_1_104?m=A3DQZEP4SGW5UA&qid=1699704026&s=merchant-items&sr=1-104
"Canon P23-DHV-3 Printing Calculator with Double Check Function, Tax Calculation and Currency Conversion",$155.46,B0746VB8D9,https://www.amazon.com/Canon-P23-DHV-3-Calculator-Calculation-Conversion/dp/B0746VB8D9/ref=sr_1_105?m=A3DQZEP4SGW5UA&qid=1699704026&s=merchant-items&sr=1-105
"Canon PGI-280XL PGBK Compatible To TR7520,TR8520,TR8620,TS6120,TS6220,TS6320,TS702,TS8120,TS8220,TS8320,TS9120,TS9520 Printers",$155.46,B074TQM8X2,https://www.amazon.com/Canon-PGI-280XL-Pigment-Compatible-Printers/dp/B074TQM8X2/ref=sr_1_106?m=A3DQZEP4SGW5UA&qid=1699704026&s=merchant-items&sr=1-106
"Honeywell HEPA Air Purifier Filter R, 1-Pack for HPA 100/200/300 and 5000 Series - Airborne Allergen Air Filter Targets Wildfire/Smoke, Pollen, Pet Dander, and Dust",$155.46,B00BWYNZV4,https://www.amazon.com/Honeywell-True-HEPA-Replacement-Filter/dp/B00BWYNZV4/ref=sr_1_107?m=A3DQZEP4SGW5UA&qid=1699704026&s=merchant-items&sr=1-107
"Presto 01781 23-Quart Pressure Canner and Cooker, Aluminum",$155.46,B0000BYCFU,https://www.amazon.com/Presto-01781-23-Quart-Pressure-Canner/dp/B0000BYCFU/ref=sr_1_108?m=A3DQZEP4SGW5UA&qid=1699704026&s=merchant-items&sr=1-108
"Lenovo Laptop Backpack B210, 15.6-Inch Laptop/Tablet, Durable, Water-Repellent, Lightweight, Clean Design, Sleek for Travel, Business Casual or College, GX40Q17225, Black",$155.46,B075Y72PHZ,https://www.amazon.com/Lenovo-Backpack-15-6-Inch-Water-Repellent-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_109?m=A3DQZEP4SGW5UA&qid=1699704026&s=merchant-items&sr=1-109
Verbatim CD/DVD Paper Sleeves-with Clear Window 100pk,$155.46,B001GKM1RI,https://www.amazon.com/Verbatim-Paper-Sleeves-Clear-Window/dp/B001GKM1RI/ref=sr_1_110?m=A3DQZEP4SGW5UA&qid=1699704026&s=merchant-items&sr=1-110
"zero-G 4001-50 Lightweight, Ultra Flexible, Durable, Kink-Free Garden Hose, 5/8-Inch by 50-Feet,Black",$155.46,B014M9PEXC,https://www.amazon.com/4001-50-Lightweight-Flexible-Durable-Kink-Free/dp/B014M9PEXC/ref=sr_1_111?m=A3DQZEP4SGW5UA&qid=1699704026&s=merchant-items&sr=1-111
"Thermaltake Smart 500W 80+ White Certified PSU, Continuous Power with 120mm Ultra Quiet Cooling Fan, ATX 12V V2.3/EPS 12V Active PFC Power Supply PS-SPD-0500NPCWUS-W",$155.46,B014W3EM2W,https://www.amazon.com/Thermaltake-Certified-Continuous-cooling-PS-SPD-0500NPCWUS-W/dp/B014W3EM2W/ref=sr_1_112?m=A3DQZEP4SGW5UA&qid=1699704026&s=merchant-items&sr=1-112
"Xbox Core Wireless Controller – Electric Volt – Xbox Series X|S, Xbox One, and Windows Devices",$80.03,B08ZNQN1FP,https://www.amazon.com/Xbox-Wireless-Controller-Electric-Windows-Devices/dp/B08ZNQN1FP/ref=sr_1_113?m=A3DQZEP4SGW5UA&qid=1699704028&s=merchant-items&sr=1-113
"California Car Duster 62442 Standard Car Duster with Wooden Handle,Red",$80.03,B00008RW9U,https://www.amazon.com/California-Car-Duster-62442-Standard/dp/B00008RW9U/ref=sr_1_114?m=A3DQZEP4SGW5UA&qid=1699704028&s=merchant-items&sr=1-114
"Classic Red Rubber Hot Water Bottle, Hot Compress, Pain Relief from Headaches, Cramps, Arthritis, Back Pain, Sore Muscles, Injuries - 2 Quart Capacity",$80.03,B001VJC3ZE,https://www.amazon.com/Relief-Pak-Water-Bottle-Capacity/dp/B001VJC3ZE/ref=sr_1_115?m=A3DQZEP4SGW5UA&qid=1699704028&s=merchant-items&sr=1-115
"Brother LC203BK Innobella High Yield (XL Series) Black Ink Cartridge, 1 Pack",$80.03,B00LGCURK4,https://www.amazon.com/Brother-Cartridge-LC203BK-Replacement-Replenishment/dp/B00LGCURK4/ref=sr_1_116?m=A3DQZEP4SGW5UA&qid=1699704028&s=merchant-items&sr=1-116
"TOTO Transitional SoftClose SS114#01 Elongated Soft Close SEAT, Cotton White",$80.03,B0018LD9GW,https://www.amazon.com/SS114-01-SoftClose-Elongated-Toilet/dp/B0018LD9GW/ref=sr_1_117?m=A3DQZEP4SGW5UA&qid=1699704028&s=merchant-items&sr=1-117
"New Age Pet® ECOFLEX® Albany Outdoor Feral Cat House for Multiple Cats with Quick & Easy Assembly, 2 Vinyl Door Flaps Included, Moisture and Odor Resistant",$80.03,B01JCNF8X4,https://www.amazon.com/New-Age-Pet-ECTH350-Multicolor/dp/B01JCNF8X4/ref=sr_1_118?m=A3DQZEP4SGW5UA&qid=1699704028&s=merchant-items&sr=1-118
12 Qt Electric Pressure Canner,$80.03,B089P2W2N6,https://www.amazon.com/Presto-02144-Digital-Canner-Stainless/dp/B089P2W2N6/ref=sr_1_119?m=A3DQZEP4SGW5UA&qid=1699704028&s=merchant-items&sr=1-119
Texas Instruments TI-34 MultiView Scientific Calculator,$80.03,B001A4G1TY,https://www.amazon.com/Texas-Instruments-34MV-TBL-1L1/dp/B001A4G1TY/ref=sr_1_120?m=A3DQZEP4SGW5UA&qid=1699704028&s=merchant-items&sr=1-120
"TP-Link Nano USB WiFi Adapter for PC(Archer T3U Nano)-AC1300 2.4G/5G Dual Band Wireless Network Transceiver Adapter for Desktop PC, Travel Size, Supports Windows 11,10, 8.1, 8, 7 / up to Mac OS 10.15",$80.03,B09KTDXPY3,https://www.amazon.com/TP-Link-Nano-Archer-T3U-Wireless/dp/B09KTDXPY3/ref=sr_1_121?m=A3DQZEP4SGW5UA&qid=1699704028&s=merchant-items&sr=1-121
"Blackstone 1542 Flat top Griddle Professional Grade Accessory Tool Kit (5 Pieces) 16 oz Bottle, Two Spatulas, Chopper/Scraper and One Cookbook-Perfect for Cooking Indoor or Outdoor, Multicolor",$80.03,B00DYN0474,https://www.amazon.com/Blackstone-1542-Professional-Cookbook-Perfect-Multicolor/dp/B00DYN0474/ref=sr_1_122?m=A3DQZEP4SGW5UA&qid=1699704028&s=merchant-items&sr=1-122
"Presto 08800 EverSharp Electric Knife Sharpener, 2 stage, Black",$80.03,B00006IUWM,https://www.amazon.com/Presto-08800-EverSharp-Electric-Sharpener/dp/B00006IUWM/ref=sr_1_123?m=A3DQZEP4SGW5UA&qid=1699704028&s=merchant-items&sr=1-123
Nylabone Dog Toy Power Chew Dog Toy for Aggressive Chewers - X-Shape Dog Toy - Small - Up to 25 lbs.,$80.03,B01H5080UY,https://www.amazon.com/Nylabone-Power-Chew-Dura-Flavored/dp/B01H5080UY/ref=sr_1_124?m=A3DQZEP4SGW5UA&qid=1699704028&s=merchant-items&sr=1-124
TP-Link ER605 V2 Wired Gigabit VPN Router | Up to 3 WAN Ethernet Ports + 1 USB WAN | SPI Firewall SMB Router | Omada SDN Integrated | Load Balance | Lightning Protection,$80.03,B08QTXNWZ1,https://www.amazon.com/TP-Link-Integrated-Lightening-Protection-TL-R605/dp/B08QTXNWZ1/ref=sr_1_125?m=A3DQZEP4SGW5UA&qid=1699704028&s=merchant-items&sr=1-125
"Invisible Glass 99031 Reach and Clean Tool Combo Kit with Windshield Wand Cleaning Tool for Those Hard-to-Reach Places and Invisible Glass Premium Glass and Window Cleaner for Auto and Home , Yellow",$80.03,B01C6PE73C,https://www.amazon.com/Invisible-Glass-99031-Reach-Reach/dp/B01C6PE73C/ref=sr_1_126?m=A3DQZEP4SGW5UA&qid=1699704028&s=merchant-items&sr=1-126
"Brother DR-820 Genuine-Drum Unit, Seamless Integration, Yields Up to 30,000 Pages, Black",$80.03,B01ARMJWT0,https://www.amazon.com/Brother-Genuine-DR820-Seamless-Integration/dp/B01ARMJWT0/ref=sr_1_127?m=A3DQZEP4SGW5UA&qid=1699704028&s=merchant-items&sr=1-127
Complete Color Coded Flash Cards for All Beginning Music Students,$80.03,0739015575,https://www.amazon.com/Complete-Color-Coded-Beginning-Students/dp/0739015575/ref=sr_1_128?m=A3DQZEP4SGW5UA&qid=1699704028&s=merchant-items&sr=1-128
Bulldog Cases Satchel Style Purse with Holster,$75.99,B00SMDV2L8,https://www.amazon.com/Bulldog-Cases-Satchel-Holster-Chestnut/dp/B00SMDV2L8/ref=sr_1_129?m=A3DQZEP4SGW5UA&qid=1699704031&s=merchant-items&sr=1-129
PAC SNI-15 Speaker Level to Preamp Adapter,$75.99,B000K50HJY,https://www.amazon.com/PAC-SNI-15-Speaker-Preamp-Adapter/dp/B000K50HJY/ref=sr_1_130?m=A3DQZEP4SGW5UA&qid=1699704031&s=merchant-items&sr=1-130
RaceQuip Basic Race Gloves 350 Series 1 Layer Nomex Non SFI Black Large 350005,$75.99,B004QMH0RY,https://www.amazon.com/RaceQuip-350005-Single-Driving-Gloves/dp/B004QMH0RY/ref=sr_1_131?m=A3DQZEP4SGW5UA&qid=1699704031&s=merchant-items&sr=1-131
"Tripp Lite 750W Compact Portable Power Inverter for Cars, Car Outlet Adapter with 2 AC 1 USB Outlets (PINV750)",$75.99,B07NH5YWHQ,https://www.amazon.com/Tripp-Lite-Portable-Inverter-PINV750/dp/B07NH5YWHQ/ref=sr_1_132?m=A3DQZEP4SGW5UA&qid=1699704031&s=merchant-items&sr=1-132
Case Logic Laptop Bags,$75.99,B007AB92DI,https://www.amazon.com/Case-Logic-15-6-Inch-Attache-VNAI-215/dp/B007AB92DI/ref=sr_1_133?m=A3DQZEP4SGW5UA&qid=1699704031&s=merchant-items&sr=1-133
"Mobile Edge Alienware Area-51m Laptop Messenger Bag - Fits laptops 15 Inches to 17.1 Inches - Tactical Messenger Bag for Men & Women with Padded Laptop & Tablet compartments - Heather Gray, AWA51MB17",$75.99,B07QB9PY9Z,https://www.amazon.com/Mobile-Edge-Alienware-Area-51m-Messenger/dp/B07QB9PY9Z/ref=sr_1_134?m=A3DQZEP4SGW5UA&qid=1699704031&s=merchant-items&sr=1-134
"Pyramid Universal Compact Bench Power Supply - 6 Amp Linear Regulated Home Lab Benchtop AC-to-DC 12V Converter w/ 13.8 Volt DC 115V AC 100 Watt Power Input, Screw Type Terminals - Pyramid PS8KX",$75.99,B000A896GG,https://www.amazon.com/Universal-Compact-Bench-Power-Supply/dp/B000A896GG/ref=sr_1_135?m=A3DQZEP4SGW5UA&qid=1699704031&s=merchant-items&sr=1-135
"Tripp Lite 1000W Compact Portable Power Inverter for Cars, Car Outlet Adapter with 2 AC 1 USB Outlets (PINV1000)",$75.99,B07NH6R1T5,https://www.amazon.com/Tripp-Lite-Portable-Inverter-PINV1000/dp/B07NH6R1T5/ref=sr_1_136?m=A3DQZEP4SGW5UA&qid=1699704031&s=merchant-items&sr=1-136
PAC LP7-2R L.O.C. PRO Series 2-Channel Line Output Converter with Remote Turn On,$75.99,B00KXJY0Q8,https://www.amazon.com/PAC-LP7-2R-2-Channel-Output-Converter/dp/B00KXJY0Q8/ref=sr_1_137?m=A3DQZEP4SGW5UA&qid=1699704031&s=merchant-items&sr=1-137
"Inv/Chgr, Freedom XC PRO, 2000W, Marine",$75.99,B097QBN8LC,https://www.amazon.com/Inv-Chgr-Freedom-2000W-Marine/dp/B097QBN8LC/ref=sr_1_138?m=A3DQZEP4SGW5UA&qid=1699704031&s=merchant-items&sr=1-138
Elegant Moments Women's Fishnet Suspender Pantyhose Plus Size,$75.99,B002POICQI,https://www.amazon.com/FISHNET-SUSPENDER-PANTYHOSE-QUEEN-BLACK/dp/B002POICQI/ref=sr_1_139?m=A3DQZEP4SGW5UA&qid=1699704031&s=merchant-items&sr=1-139
"Seward Trunk Footlocker Trunk with Nickel Trim, Black, 30-Inch (SWD7130-10)",$75.99,B00VF4NRHI,https://www.amazon.com/Seward-Trunk-Footlocker-30-Inch-SWD7130-10/dp/B00VF4NRHI/ref=sr_1_140?m=A3DQZEP4SGW5UA&qid=1699704031&s=merchant-items&sr=1-140
PAC LP3-2 L.O.C. PRO Series 2-Channel Line Output Converter,$75.99,B00DHUA4YW,https://www.amazon.com/PAC-LP3-2-2-Channel-Output-Converter/dp/B00DHUA4YW/ref=sr_1_141?m=A3DQZEP4SGW5UA&qid=1699704031&s=merchant-items&sr=1-141
Cummins Unisex Hoodie Black Fleece Sweatshirt CMN4794 - XL,$75.99,B0BFSS2V8H,https://www.amazon.com/Cummins-Sweatshirt-Comfortable-Percent-CMN4794/dp/B0BFSS2V8H/ref=sr_1_142?m=A3DQZEP4SGW5UA&qid=1699704031&s=merchant-items&sr=1-142
"Case Logic Key Laptop Backpack, Classic, Black",$75.99,B087RSV5QP,https://www.amazon.com/Case-Logic-Traditional-Backpacks-Classic/dp/B087RSV5QP/ref=sr_1_143?m=A3DQZEP4SGW5UA&qid=1699704031&s=merchant-items&sr=1-143
Lewmar 589842: Legacy Converter Molex,$75.99,B07YCB5T1S,https://www.amazon.com/Lewmar-589842-Black-Box-Converter/dp/B07YCB5T1S/ref=sr_1_144?m=A3DQZEP4SGW5UA&qid=1699704031&s=merchant-items&sr=1-144
Phoenix Pro Style Boxing Kickboxing Muay Thai MMA Training Gym Clothing Shorts Trunks Orange Large - Elastic Polyester Satin,$29.99,B0778DVCJ3,https://www.amazon.com/Amber-Fight-Gear-Phoenix-Boxing/dp/B0778DVCJ3/ref=sr_1_145?m=A3DQZEP4SGW5UA&qid=1699704037&s=merchant-items&sr=1-145
"Isotoner Therapeutic Compression Fingerless Gloves, Large, Camel Tan",$29.99,B08P5DN7FR,https://www.amazon.com/Isotoner-Therapeutic-Compression-Fingerless-Gloves/dp/B08P5DN7FR/ref=sr_1_146?m=A3DQZEP4SGW5UA&qid=1699704037&s=merchant-items&sr=1-146
"Case Logic Advantage 11.6"" Attaché-Black",$29.99,B07L46PN1Z,https://www.amazon.com/Case-Logic-Advantage-11-6-Attach%C3%A9-Black/dp/B07L46PN1Z/ref=sr_1_147?m=A3DQZEP4SGW5UA&qid=1699704037&s=merchant-items&sr=1-147
Samlex America SDC-23 20 Amp 24v DC to 12v DC Converter,$29.99,B0002D6KO0,https://www.amazon.com/Samlex-America-SDC-23-Amp-Converter/dp/B0002D6KO0/ref=sr_1_148?m=A3DQZEP4SGW5UA&qid=1699704037&s=merchant-items&sr=1-148
"Manhattan Laptop Shoulder Bag Carrying Case – Slim Briefcase Style, Clamshell Opening, Padded Compartments–3 Yr Mfg Warranty",$29.99,B0BT29GJTW,https://www.amazon.com/MANHATTAN-17-3-Inch-Laptop-Shoulder-Carrying/dp/B0BT29GJTW/ref=sr_1_149?m=A3DQZEP4SGW5UA&qid=1699704037&s=merchant-items&sr=1-149
"Splints Adjustable Boot with Strap: Adult, Dark Blue, Headliner",$29.99,B07BFB12FW,https://www.amazon.com/Comfy-Splints-Adjustable-Boot-Strap/dp/B07BFB12FW/ref=sr_1_150?m=A3DQZEP4SGW5UA&qid=1699704037&s=merchant-items&sr=1-150
"RoadPro SPC-931R 17.5"" x 4"" x 13"" Silver Aluminum Briefcase,Medium",$29.99,B001DEPOLC,https://www.amazon.com/RoadPro-SPC-931R-Silver-Aluminum-Briefcase/dp/B001DEPOLC/ref=sr_1_151?m=A3DQZEP4SGW5UA&qid=1699704037&s=merchant-items&sr=1-151
"Left Coast Running Belt for Women – Original USA Designed 5"" Spandex Hip Band with Zippered & Smartphone Pockets",$29.99,B00FA5MO90,https://www.amazon.com/Hips-sister-Spandex-Zippered-Smartphone-Pockets/dp/B00FA5MO90/ref=sr_1_152?m=A3DQZEP4SGW5UA&qid=1699704037&s=merchant-items&sr=1-152
Women's Opaque Burnout Teddy with Matching Stockings,$29.99,B00GR4RVGO,https://www.amazon.com/Elegant-Moments-Burnout-Matching-Stockings/dp/B00GR4RVGO/ref=sr_1_153?m=A3DQZEP4SGW5UA&qid=1699704037&s=merchant-items&sr=1-153
"Case Logic Era Laptop Backpack, Fits Devices Up to 15.6"", Polyester, 9.1 x 11 x 16.9, Gray",$29.99,B086R3FQT7,https://www.amazon.com/Case-Logic-Era-Backpack-Obsidian/dp/B086R3FQT7/ref=sr_1_154?m=A3DQZEP4SGW5UA&qid=1699704037&s=merchant-items&sr=1-154
"EagleEmblems Marine Cap, Black, Adjustable",$29.99,B00SU0HXSE,https://www.amazon.com/EagleEmblems-Marine-Cap-Black-Adjustable/dp/B00SU0HXSE/ref=sr_1_155?m=A3DQZEP4SGW5UA&qid=1699704037&s=merchant-items&sr=1-155
"Coquette Women's Rhinestone Star Pasties, Metallic, One Size",$29.99,B08RLXDPXM,https://www.amazon.com/Coquette-Womens-Rhinestone-Pasties-Metallic/dp/B08RLXDPXM/ref=sr_1_156?m=A3DQZEP4SGW5UA&qid=1699704037&s=merchant-items&sr=1-156
Empire Waist Laced Sheer Long Dress & Panty Midnight Navy QN,$29.99,B0BS65L55S,https://www.amazon.com/Empire-Waist-Laced-Sheer-Midnight/dp/B0BS65L55S/ref=sr_1_157?m=A3DQZEP4SGW5UA&qid=1699704037&s=merchant-items&sr=1-157
Replacement Safety Ratchet,$29.99,B0000BYSVG,https://www.amazon.com/BSN-MTRT5XXX-Tennis-Post-Green/dp/B0000BYSVG/ref=sr_1_158?m=A3DQZEP4SGW5UA&qid=1699704037&s=merchant-items&sr=1-158
ACME Tammy Wooden 4-Drawer Jewelry Armoire with Lift Top Mirror in Gold,$29.99,B01MTJ1DSV,https://www.amazon.com/Acme-Furniture-97169-Jewelry-Armoire/dp/B01MTJ1DSV/ref=sr_1_159?m=A3DQZEP4SGW5UA&qid=1699704037&s=merchant-items&sr=1-159
Smiffys Fever Women's Lola Wig,$29.99,B00DY9F7EI,https://www.amazon.com/Smiffys-42489-Fever-Lola-Wig/dp/B00DY9F7EI/ref=sr_1_160?m=A3DQZEP4SGW5UA&qid=1699704037&s=merchant-items&sr=1-160
"Extreme Max 3006.7359 Dry Tech Duffel Bag - 101 Liter, Yellow",$49.65,B01DQV4E60,https://www.amazon.com/Extreme-Max-3006-7359-Water-Repellent-Zippered/dp/B01DQV4E60/ref=sr_1_161?m=A3DQZEP4SGW5UA&qid=1699704042&s=merchant-items&sr=1-161
"FabLife 86-0360 Shoehorn, Metal, 24""",$49.65,B00NBEW7YY,https://www.amazon.com/FabLife-86-0360-Shoehorn-Metal-24/dp/B00NBEW7YY/ref=sr_1_162?m=A3DQZEP4SGW5UA&qid=1699704042&s=merchant-items&sr=1-162
Lace Halter Mini Dress,$49.65,B001MXKKGS,https://www.amazon.com/Elegant-Moments-Womens-Halter-Dress/dp/B001MXKKGS/ref=sr_1_163?m=A3DQZEP4SGW5UA&qid=1699704042&s=merchant-items&sr=1-163
"Cat® CAT012215L Spandex Back Gloves – Yellow/Black, Large, Padded Synthetic Leather Palm Gloves with Mesh Upper Back",$49.65,B0052QOLUM,https://www.amazon.com/CATERPILLAR-CAT012215L-Polyurethane-protection-Adjustable/dp/B0052QOLUM/ref=sr_1_164?m=A3DQZEP4SGW5UA&qid=1699704042&s=merchant-items&sr=1-164
"Fever Women's Long Curly Wig with Bangs, 26” Inches",$49.65,B00DY9ELB8,https://www.amazon.com/Fever-Womens-Brown-Curls-26inch/dp/B00DY9ELB8/ref=sr_1_165?m=A3DQZEP4SGW5UA&qid=1699704042&s=merchant-items&sr=1-165
